Product IDs	Titles	Image URLs	Landing page URLs	Prices	Descriptions	Product Categories	Taglines
INK-Sharp-AJ-T20B	Sharp AJ-T20B Black Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-AJ-T20B.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-AJ-T20B&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Sharp AJ-T20B Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Sharp-AJ-T20C	Sharp AJ-T20C Cyan Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-AJ-T20C.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-AJ-T20C&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Sharp AJ-T20C Cyan Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Sharp-AJ-T20M	Sharp AJ-T20M Magenta Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-AJ-T20M.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-AJ-T20M&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Sharp AJ-T20M Magenta Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Sharp-AJ-T20Y	Sharp AJ-T20Y Yellow Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-AJ-T20Y.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-AJ-T20Y&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Sharp AJ-T20Y Yellow Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Sharp-FO-C60B	Sharp FO-C60B Black Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-FO-C60B.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-FO-C60B&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	12.9900	Sharp FO-C60B Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Sharp-UX-C70B	Sharp UX-C70B Black Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Sharp-UX-C70B.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Sharp-UX-C70B&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	12.9900	Sharp UX-C70B Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00605-OEM	Xerox Phaser 8400 OEM Cyan Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00605-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00605-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	119.9900	Xerox Phaser 8400 OEM Cyan Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00606-OEM	Xerox Phaser 8400 OEM Magenta Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00606-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00606-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	119.9900	Xerox Phaser 8400 OEM Magenta Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00607-OEM	Xerox Phaser 8400 OEM Yellow Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00607-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00607-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	119.9900	Xerox Phaser 8400 OEM Yellow Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00608-OEM	Xerox Phaser 8400 OEM Black Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00608-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00608-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	119.9900	Xerox Phaser 8400 OEM Black Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00660-OEM	Xerox WorkCentre C2424 OEM Cyan Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00660-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00660-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	109.9900	Xerox WorkCentre C2424 OEM Cyan Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00661-OEM	Xerox WorkCentre C2424 OEM Magenta Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00661-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00661-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	109.9900	Xerox WorkCentre C2424 OEM Magenta Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00662-OEM	Xerox WorkCentre C2424 OEM Yellow Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00662-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00662-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	109.9900	Xerox WorkCentre C2424 OEM Yellow Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00664-OEM	Xerox WorkCentre C2424 OEM Black Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00664-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00664-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	109.9900	Xerox WorkCentre C2424 OEM Black Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00669-OEM	Xerox Phaser 8500 OEM Cyan Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00669-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00669-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8500 OEM Cyan Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00670-OEM	Xerox Phaser 8500 OEM Magenta Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00670-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00670-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8500 OEM Magenta Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00671-OEM	Xerox Phaser 8500 OEM Yellow Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00671-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00671-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8500 OEM Yellow Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00672-OEM	Xerox Phaser 8500 OEM Black Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00672-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00672-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8500 OEM Black Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00723-OEM	Xerox Phaser 8560 OEM Cyan Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00723-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00723-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8560 OEM Cyan Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00724-OEM	Xerox Phaser 8560 OEM Magenta Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00724-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00724-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8560 OEM Magenta Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00725-OEM	Xerox Phaser 8560 OEM Yellow Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00725-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00725-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8560 OEM Yellow Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00726-OEM	Xerox Phaser 8560 OEM 3 Black Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00726-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00726-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	79.9900	Xerox Phaser 8560 OEM 3 Black Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00727-OEM	Xerox Phaser 8560 OEM 6 Black Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00727-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00727-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	105.9900	Xerox Phaser 8560 OEM 6 Black Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00746-OEM	Xerox Phaser 8860 OEM Cyan Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00746-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00746-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	75.9900	Xerox Phaser 8860 OEM Cyan Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00747-OEM	Xerox Phaser 8860 OEM Magenta Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00747-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00747-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	75.9900	Xerox Phaser 8860 OEM Magenta Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00748-OEM	Xerox Phaser 8860 OEM Yellow Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00748-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00748-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	75.9900	Xerox Phaser 8860 OEM Yellow Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00749-OEM	Xerox Phaser 8860 OEM Black Solid Ink ColorStix	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00749-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00749-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	219.9900	Xerox Phaser 8860 OEM Black Solid Ink ColorStix	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00926-OEM	Xerox ColorQube 8570 OEM Cyan Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00926-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00926-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	152.9900	Xerox ColorQube 8570 OEM Cyan Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00927-OEM	Xerox ColorQube 8570 OEM Magenta Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00927-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00927-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	152.9900	Xerox ColorQube 8570 OEM Magenta Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00928-OEM	Xerox ColorQube 8570 OEM Yellow Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00928-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00928-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	152.9900	Xerox ColorQube 8570 OEM Yellow Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-108R00930-OEM	Xerox ColorQube 8570 OEM Black Solid Ink	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-108R00930-OEM.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-108R00930-OEM&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	152.9900	Xerox ColorQube 8570 OEM Black Solid Ink	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R12591	Xerox 8R12591 Tri-Color Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R12591.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R12591&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	11.9900	Xerox 8R12591 Tri-Color Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R12728	Xerox 8R12728 Black Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R12728.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R12728&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	3.9900	Xerox 8R12728 Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7660	Xerox 8R7660 Black Ink cartridge	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7660&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	5.9900	Xerox 8R7660 Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7661	Xerox 8R7661 Blue Ink cartridge	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7661&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	5.9900	Xerox 8R7661 Blue Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7662	Xerox 8R7662 Red Ink cartridge	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7662&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	5.9900	Xerox 8R7662 Red Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7663	Xerox 8R7663 Yellow Ink cartridge	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7663&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	5.9900	Xerox 8R7663 Yellow Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7880	Xerox 8R7880 Tri-Color Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R7880.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7880&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	11.9900	Xerox 8R7880 Tri-Color Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7881	Xerox 8R7881 Black Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R7881.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7881&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	11.9900	Xerox 8R7881 Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7972	Xerox 8R7972 Cyan Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R7972.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7972&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Xerox 8R7972 Cyan Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7973	Xerox 8R7973 Magenta Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R7973.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7973&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Xerox 8R7973 Magenta Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7974	Xerox 8R7974 Yellow Ink cartridge	http://www.comboink.com/v/vspfiles/photos/original/INK-Xerox-8R7974.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7974&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	2.9900	Xerox 8R7974 Yellow Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
INK-Xerox-8R7994	Xerox 8R7994 Black Ink cartridge	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	http://www.comboink.com/ProductDetails.asp?ProductCode=INK-Xerox-8R7994&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	5.9900	Xerox 8R7994 Black Ink cartridge	Electronics > Print, Copy, Scan & Fax Accessories > Printer Accessories > Printer Consumables > Toner & Inkjet Cartridges	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-11x17-GLOSSY-100PK	Premium 11x17 Glossy Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-GLOSSY-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	49.9900	Premium 11x17 Glossy Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-11x17-GLOSSY-20PK	Premium 11x17 Glossy Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-GLOSSY-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	15.9900	Premium 11x17 Glossy Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-11x17-LUSTRE-100PK	Premium 11x17 Lustre Inkjet Photo Paper 100 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-LUSTRE-100PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	49.9900	Premium 11x17 Lustre Inkjet Photo Paper 100 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
PH-11x17-LUSTRE-20PK	Premium 11x17 Lustre Inkjet Photo Paper 20 sheets	http://www.comboink.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	http://www.comboink.com/ProductDetails.asp?ProductCode=PH-11x17-LUSTRE-20PK&utm_source=adroll&utm_medium=CPC&utm_campaign=liquidads	15.9900	Premium 11x17 Lustre Inkjet Photo Paper 20 sheets	Office Supplies > General Supplies > Paper Products > Printer & Copier Paper > Photo Printer Paper	Order your ink & toner cartridges at Comboink.com & save up to 80% instantly! Enjoy Free Shipping on any order $50 or more
