Unique Product Identifier	Manufacturer	Product Name	Description	Price	Click-out URL	NexTag Product Cat.	Image URL	Stock Status	Product Condition	Ground Shipping	Weight	Promo Type	Promo Text	List Price	Coupon Code Discount	Coupon URL Discount	Cost-per-Click	Manufacturer Part Number	UPC
PH-4x6-GLOSSY-100PK	Generic	Premium 4x6 Glossy Inkjet Photo Paper - 100 sheets	Premium Glossy Inkjet Photo Paper (4"X6") 100 sheets - Resin Coated	6.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-GLOSSY-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	0.9125	free shipping	Free Shipping on orders over $50.00	14.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-GLOSSY-100PK	700371411633
PH-4x6-GLOSSY-20PK	Generic	Premium 4x6 Glossy Inkjet Photo Paper - 20 sheets	Premium Glossy Inkjet Photo Paper (4"X6") 20 sheets - Resin Coated	1.7900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-GLOSSY-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.18125	free shipping	Free Shipping on orders over $50.00	2.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-GLOSSY-20PK	700371411640
PH-4x6-LUSTRE-100PK	Generic	Premium 4x6 Lustre Inkjet Photo Paper - 100 sheets	Premium Lustre Inkjet Photo Paper (4"X6") 100 sheets - Resin Coated	6.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-LUSTRE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	0.94375	free shipping	Free Shipping on orders over $50.00	14.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-LUSTRE-100PK	700371411657
PH-4x6-LUSTRE-20PK	Generic	Premium 4x6 Lustre Inkjet Photo Paper - 20 sheets	Premium Lustre Inkjet Photo Paper (4"X6") 20 sheets - Resin Coated	1.7900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-LUSTRE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.19375	free shipping	Free Shipping on orders over $50.00	2.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-LUSTRE-20PK	700371411664
PH-4x6-MATTE-100PK	Generic	Premium 4x6 Matte Inkjet Photo Paper - 100 sheets	Premium Matte Inkjet Photo Paper (4"X6") 100 sheets - Resin Coated	6.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-MATTE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	0.95625	free shipping	Free Shipping on orders over $50.00	14.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-MATTE-100PK	700371411671
PH-4x6-MATTE-20PK	Generic	Premium 4x6 Matte Inkjet Photo Paper - 20 sheets	Premium Matte Inkjet Photo Paper (4"X6") 20 sheets - Resin Coated	1.7900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-4x6-MATTE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.1875	free shipping	Free Shipping on orders over $50.00	2.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	4x6-MATTE-20PK	700371411688
PH-5x7-CANVAS-100PK	Generic	Premium 5 x 7 Canvas Inkjet Photo Paper 100 sheets	Premium Canvas Textured Inkjet Photo Paper (5"X7") 100 sheets - Resin Coated	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-CANVAS-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	1.4125	free shipping	Free Shipping on orders over $50.00	39.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-CANVAS-100PK	700371411695
PH-5x7-CANVAS-20PK	Generic	Premium 5 x 7 Canvas Inkjet Photo Paper 20 sheets	Premium Canvas Textured Inkjet Photo Paper (5"X7") 20 sheets - Resin Coated	3.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-CANVAS-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.28125	free shipping	Free Shipping on orders over $50.00	7.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-CANVAS-20PK	700371411701
PH-5x7-GLOSSY-100PK	Generic	Premium 5 x 7 Glossy Inkjet Photo Paper 100 sheets	Premium Glossy Inkjet Photo Paper (5"X7") 100 sheets - Resin Coated	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-GLOSSY-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	1.375	free shipping	Free Shipping on orders over $50.00	39.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-GLOSSY-100PK	700371411718
PH-5x7-GLOSSY-20PK	Generic	Premium 5 x 7 Glossy Inkjet Photo Paper 20 sheets	Premium Glossy Inkjet Photo Paper (5"X7") 20 sheets - Resin Coated	3.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-GLOSSY-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.275	free shipping	Free Shipping on orders over $50.00	7.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-GLOSSY-20PK	700371411725
PH-5x7-LUSTRE-100PK	Generic	Premium 5 x 7 Lustre Inkjet Photo Paper 100 sheets	Premium Lustre Inkjet Photo Paper (5"X7") 100 sheets - Resin Coated	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-LUSTRE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	1.38125	free shipping	Free Shipping on orders over $50.00	39.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-LUSTRE-100PK	700371411763
PH-5x7-LUSTRE-20PK	Generic	Premium 5 x 7 Lustre Inkjet Photo Paper 20 sheets	Premium Lustre Inkjet Photo Paper (5"X7") 20 sheets - Resin Coated	3.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-LUSTRE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.275	free shipping	Free Shipping on orders over $50.00	7.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-LUSTRE-20PK	700371411770
PH-5x7-MATTE-100PK	Generic	Premium 5 x 7 Matte Inkjet Photo Paper 100 sheets	Premium Matte Inkjet Photo Paper (5"X7") 100 sheets - Resin Coated	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-MATTE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	1.4125	free shipping	Free Shipping on orders over $50.00	39.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-MATTE-100PK	700371411787
PH-5x7-MATTE-20PK	Generic	Premium 5 x 7 Matte Inkjet Photo Paper - 20 sheets	Premium Matte Inkjet Photo Paper (5"X7") 20 sheets - Resin Coated	3.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-5x7-MATTE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.28125	free shipping	Free Shipping on orders over $50.00	7.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	5x7-MATTE-20PK	700371411794
PH-8.5x11-CANVAS-100PK	Generic	Premium 8.5x11 Canvas Inkjet Photo Paper 100 sheet	Premium Canvas Textured Inkjet Photo Paper (8.5" x 11") 100 sheets - Resin Coated	19.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-CANVAS-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	3.5125	free shipping	Free Shipping on orders over $50.00	49.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-CANVAS-100PK	700371411800
PH-8.5x11-CANVAS-20PK	Generic	Premium 8.5x11 Canvas Inkjet Photo Paper 20 sheets	Premium Canvas Textured Inkjet Photo Paper (8.5" x 11") 20 sheets - Resin Coated	4.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-CANVAS-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.70625	free shipping	Free Shipping on orders over $50.00	9.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-CANVAS-20PK	700371411817
PH-8.5x11-GLOSSY-100PK	Generic	Premium 8.5x11 Glossy Inkjet Photo Paper 100 sheet	Premium Glossy Inkjet Photo Paper (8.5" x 11") 100 sheets - Resin Coated	19.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-GLOSSY-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	3.53125	free shipping	Free Shipping on orders over $50.00	49.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-GLOSSY-100PK	700371411824
PH-8.5x11-GLOSSY-20PK	Generic	Premium 8.5x11 Glossy Inkjet Photo Paper 20 sheets	Premium Glossy Inkjet Photo Paper (8.5" x 11") 20 sheets - Resin Coated	4.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-GLOSSY-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.70625	free shipping	Free Shipping on orders over $50.00	9.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-GLOSSY-20PK	700371411831
PH-8.5x11-LUSTRE-100PK	Generic	Premium 8.5x11 Lustre Inkjet Photo Paper 100 sheet	Premium Lustre Inkjet Photo Paper (8.5" x 11") 100 sheets - Resin Coated	19.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-LUSTRE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	3.73125	free shipping	Free Shipping on orders over $50.00	49.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-LUSTRE-100PK	700371411848
PH-8.5x11-LUSTRE-20PK	Generic	Premium 8.5x11 Lustre Inkjet Photo Paper 20 sheets	Premium Lustre Inkjet Photo Paper (8.5" x 11") 20 sheets - Resin Coated	4.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-LUSTRE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.74375	free shipping	Free Shipping on orders over $50.00	9.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-LUSTRE-20PK	700371411886
PH-8.5x11-MATTE-100PK	Generic	Premium 8.5x11 Matte Inkjet Photo Paper 100 sheets	Premium Matte Inkjet Photo Paper (8.5"X11") 100 sheets - Resin Coated	19.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-MATTE-100PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-100PK.jpg	Yes	New	3.99	3.5125	free shipping	Free Shipping on orders over $50.00	49.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-MATTE-100PK	700371411893
PH-8.5x11-MATTE-20PK	Generic	Premium 8.5x11 Matte Inkjet Photo Paper 20 sheets	Premium Matte Inkjet Photo Paper (8.5"X11") 20 sheets - Resin Coated	4.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=PH-8.5x11-MATTE-20PK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/PH-4x6-GLOSSY-20PK.jpg	Yes	New	3.99	0.70625	free shipping	Free Shipping on orders over $50.00	9.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	8.5x11-MATTE-20PK	700371411909
RFKT-NR-T3102BK	Generic	3x 30ml Black Ink Refill Kit	3 x 30ml Black Ink Universal Refill Kit	9.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RFKT-NR-T3102BK&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/RFKT-NR-T3102BK.jpg	Yes	New	3.99	0.55125	free shipping	Free Shipping on orders over $50.00	19.4900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T3102BK	
RFKT-NR-T3111CMY	Generic	3x 30ml Cyan Magenta Yellow Color Ink Refill Kit	3 x 30ml Cyan/ Magenta/ Yellow Color Ink Universal Refill Kit	9.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RFKT-NR-T3111CMY&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/RFKT-NR-T3111CMY.jpg	Yes	New	3.99	0.55375	free shipping	Free Shipping on orders over $50.00	19.4900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	T3111CMY	
RIBBON-Brother-PC102RF	Brother	Brother PC102RF Fax Ribbon (2 packs)	Brother PC102 / PC102RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	21.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC102RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC102RF.jpg	Yes	New	3.99	3	free shipping	Free Shipping on orders over $50.00	59.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC102RF	
RIBBON-Brother-PC201	Brother	Brother PC201 Fax Cartridge	Brother PC201 Compatible Fax Cartridge with Roll	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC201&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC201.jpg	Yes	New	3.99	1.44375	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC201	
RIBBON-Brother-PC202RF	Brother	Brother PC202RF Fax Ribbon (2 packs)	Brother PC202 / PC202RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC202RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC202RF.jpg	Yes	New	3.99	1.38125	free shipping	Free Shipping on orders over $50.00	49.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC202RF	
RIBBON-Brother-PC301	Brother	Brother PC301 Fax Cartridge	Brother PC301 Compatible Fax Cartridge with Roll	8.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC301&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC301.jpg	Yes	New	3.99	0.99375	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC301	012502054511
RIBBON-Brother-PC302RF	Brother	Brother PC302RF Fax Ribbon (2 packs)	Brother PC302 / PC302RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	8.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC302RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC302RF.jpg	Yes	New	3.99	1.13125	free shipping	Free Shipping on orders over $50.00	39.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC302RF	
RIBBON-Brother-PC401	Brother	Brother PC401 Fax Cartridge	Brother PC401 Compatible Fax Cartridge with Roll	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC401&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC401.jpg	Yes	New	3.99	0.75625	free shipping	Free Shipping on orders over $50.00	24.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC401	
RIBBON-Brother-PC402RF	Brother	Brother PC402RF Fax Ribbon (2 packs)	Brother PC402 / PC402RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC402RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC402RF.jpg	Yes	New	3.99	0.8625	free shipping	Free Shipping on orders over $50.00	19.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC402RF	
RIBBON-Brother-PC501	Brother	Brother PC501 Fax Cartridge	Brother PC501 Compatible Fax Cartridge with Roll	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC501&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC501.jpg	Yes	New	3.99	0.61875	free shipping	Free Shipping on orders over $50.00	19.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC501	
RIBBON-Brother-PC502RF	Brother	Brother PC502RF Fax Ribbon (2 packs)	Brother PC502 / PC502RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC502RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC502RF.jpg	Yes	New	3.99	0.8625	free shipping	Free Shipping on orders over $50.00	19.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC502RF	
RIBBON-Brother-PC92RF	Brother	Brother PC92RF Fax Ribbon (2 packs)	Brother PC92 / PC92RF Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Brother-PC92RF&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Brother-PC92RF.jpg	Yes	New	3.99	3	free shipping	Free Shipping on orders over $50.00	39.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	PC92RF	
RIBBON-Panasonic-KX-FA92	Panasonic	Panasonic KX-FA92 Fax Ribbon (2 packs)	Panasonic KX-FA92 Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	13.4900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Panasonic-KX-FA92&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	Yes	New	3.99	0.75625	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	KX-FA92	
RIBBON-Pitney Bowes-767-1	Pitney Bowes	Pitney Bowes 767-1 PostPerfect Ribbon Cassette	Pitney Bowes Compatible Replacement for Post Perfect B700 Fluorescent Red Ribbon Cassette	45.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Pitney Bowes-767-1&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Pitney Bowes-767-1.jpg	Yes	New	3.99	0.62875	free shipping	Free Shipping on orders over $50.00	69.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	767-1	
RIBBON-Sharp-UX-3CR	Sharp	Sharp UX-3CR Fax Cartridge	Sharp UX-3CR Compatible Fax Cartridge with Roll	8.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Sharp-UX-3CR&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/photos/original/RIBBON-Sharp-UX-3CR.jpg	Yes	New	3.99	0.6	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	UX-3CR	
RIBBON-Sharp-UX-3CR-2	Sharp	Sharp UX-3CR Fax Cartridge	Sharp UX-3CR Compatible Thermal Fax Ribbon Refill Rolls (2 Pack)	8.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=RIBBON-Sharp-UX-3CR-2&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300196 : Computers / Computer Accessories / Printer Accessories / Printer Consumables / Printer Ribbons	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif	Yes	New	3.99	0.725	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	UX-3CR-2	
SOY-FX6	Generic	SoyPrint Canon FX6 Cartridge	SoyPrint Black Soy Toner Cartridge for Canon 1559A002 (FX6)	123.0000	http://www.compandsave.com/ProductDetails.asp?ProductCode=SOY-FX6&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/SOY-FX6.jpg	Yes	New	0.00	4.2	free shipping	Free Shipping on orders over $50.00	128.0000	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.58	SOY-FX6	
SOY-FX7	Generic	SoyPrint Canon FX7 Cartridge	SoyPrint Black Soy Toner Cartridge for Canon 7621A001AA (FX7)	112.0000	http://www.compandsave.com/ProductDetails.asp?ProductCode=SOY-FX7&utm_source=nextag&utm_medium=shoppingengine&utm_campaign=nextagshopping	300191 : Computers / Computer Accessories / Printer Accessories / Others	http://www.compandsave.com/v/vspfiles/photos/original/SOY-FX7.jpg	Yes	New	0.00	4.03	free shipping	Free Shipping on orders over $50.00	112.0000	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm	1.10	SOY-FX7	
